"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"127","05/18/2017","AQS",490353006,1,1.6,"ug/m3 LC",7,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"128","05/19/2017","AQS",490353006,1,1.8,"ug/m3 LC",8,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"129","05/20/2017","AQS",490353006,1,2.7,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"130","05/21/2017","AQS",490353006,1,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"131","05/22/2017","AQS",490353006,1,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"132","05/23/2017","AQS",490353006,1,3.7,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"133","05/24/2017","AQS",490353006,1,4.9,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"134","05/25/2017","AQS",490353006,1,3.5,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"135","05/26/2017","AQS",490353006,1,3.7,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"136","05/27/2017","AQS",490353006,1,2.8,"ug/m3 LC",12,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"137","05/28/2017","AQS",490353006,1,3.9,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"138","05/29/2017","AQS",490353006,1,5.8,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"139","05/30/2017","AQS",490353006,1,8,"ug/m3 LC",33,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"140","05/31/2017","AQS",490353006,1,7.7,"ug/m3 LC",32,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"141","06/01/2017","AQS",490353006,1,7.3,"ug/m3 LC",30,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"142","06/02/2017","AQS",490353006,1,4.5,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"143","06/03/2017","AQS",490353006,1,5.9,"ug/m3 LC",25,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"144","06/04/2017","AQS",490353006,1,6.7,"ug/m3 LC",28,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"145","06/05/2017","AQS",490353006,1,12.1,"ug/m3 LC",51,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"146","06/06/2017","AQS",490353006,1,9.6,"ug/m3 LC",40,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"147","06/07/2017","AQS",490353006,1,9.1,"ug/m3 LC",38,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"148","06/08/2017","AQS",490353006,1,8.8,"ug/m3 LC",37,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"149","06/09/2017","AQS",490353006,1,11.7,"ug/m3 LC",49,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"150","06/10/2017","AQS",490353006,1,7.5,"ug/m3 LC",31,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"151","06/11/2017","AQS",490353006,1,8.5,"ug/m3 LC",35,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"152","06/12/2017","AQS",490353006,1,8.3,"ug/m3 LC",35,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"153","06/13/2017","AQS",490353006,1,2.7,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"154","06/14/2017","AQS",490353006,1,5,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"155","06/15/2017","AQS",490353006,1,5.8,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"156","06/16/2017","AQS",490353006,1,5.1,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"157","06/17/2017","AQS",490353006,1,2.4,"ug/m3 LC",10,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"158","06/18/2017","AQS",490353006,1,2.9,"ug/m3 LC",12,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"159","06/19/2017","AQS",490353006,1,4.3,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"160","06/20/2017","AQS",490353006,1,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"161","06/21/2017","AQS",490353006,1,10,"ug/m3 LC",42,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"162","06/22/2017","AQS",490353006,1,4.6,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"163","06/23/2017","AQS",490353006,1,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"164","06/24/2017","AQS",490353006,1,5.6,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"165","06/25/2017","AQS",490353006,1,5.6,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"166","06/26/2017","AQS",490353006,1,5.2,"ug/m3 LC",22,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"167","06/27/2017","AQS",490353006,1,15.6,"ug/m3 LC",58,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"168","06/28/2017","AQS",490353006,1,6.4,"ug/m3 LC",27,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"169","06/29/2017","AQS",490353006,1,5.1,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"170","06/30/2017","AQS",490353006,1,4.6,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"171","07/01/2017","AQS",490353006,1,7.4,"ug/m3 LC",31,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"172","07/02/2017","AQS",490353006,1,8.7,"ug/m3 LC",36,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"173","07/03/2017","AQS",490353006,1,8,"ug/m3 LC",33,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"174","07/04/2017","AQS",490353006,1,10.7,"ug/m3 LC",45,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"175","07/05/2017","AQS",490353006,1,11.9,"ug/m3 LC",50,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"176","07/06/2017","AQS",490353006,1,10.6,"ug/m3 LC",44,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"177","07/07/2017","AQS",490353006,1,10.3,"ug/m3 LC",43,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"178","07/08/2017","AQS",490353006,1,9,"ug/m3 LC",38,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"179","07/09/2017","AQS",490353006,1,10.3,"ug/m3 LC",43,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"180","07/10/2017","AQS",490353006,1,9,"ug/m3 LC",38,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"181","07/11/2017","AQS",490353006,1,8.7,"ug/m3 LC",36,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"182","07/13/2017","AQS",490353006,1,9.5,"ug/m3 LC",40,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"183","07/14/2017","AQS",490353006,1,8.8,"ug/m3 LC",37,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"184","07/15/2017","AQS",490353006,1,7.8,"ug/m3 LC",33,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"185","07/16/2017","AQS",490353006,1,7.9,"ug/m3 LC",33,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"186","07/17/2017","AQS",490353006,1,9.2,"ug/m3 LC",38,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"187","07/18/2017","AQS",490353006,1,7.6,"ug/m3 LC",32,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"188","07/19/2017","AQS",490353006,1,6.9,"ug/m3 LC",29,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"189","07/20/2017","AQS",490353006,1,3.9,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"190","07/21/2017","AQS",490353006,1,7.1,"ug/m3 LC",30,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"191","07/22/2017","AQS",490353006,1,8.2,"ug/m3 LC",34,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"192","07/23/2017","AQS",490353006,1,8.9,"ug/m3 LC",37,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"193","07/24/2017","AQS",490353006,1,8.2,"ug/m3 LC",34,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"194","07/25/2017","AQS",490353006,1,5.1,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"195","07/26/2017","AQS",490353006,1,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"196","07/27/2017","AQS",490353006,1,4.8,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"197","07/28/2017","AQS",490353006,1,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"198","07/29/2017","AQS",490353006,1,5.2,"ug/m3 LC",22,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"199","07/30/2017","AQS",490353006,1,5.4,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"200","07/31/2017","AQS",490353006,1,7.4,"ug/m3 LC",31,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"201","08/01/2017","AQS",490353006,1,7.6,"ug/m3 LC",32,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"202","08/02/2017","AQS",490353006,1,11.1,"ug/m3 LC",46,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"203","08/03/2017","AQS",490353006,1,14.7,"ug/m3 LC",56,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"204","08/04/2017","AQS",490353006,1,14.3,"ug/m3 LC",56,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"205","08/05/2017","AQS",490353006,1,10.8,"ug/m3 LC",45,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"206","08/06/2017","AQS",490353006,1,13.9,"ug/m3 LC",55,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"207","08/07/2017","AQS",490353006,1,13.5,"ug/m3 LC",54,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"208","08/08/2017","AQS",490353006,1,8.8,"ug/m3 LC",37,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"209","08/09/2017","AQS",490353006,1,6.7,"ug/m3 LC",28,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"210","08/10/2017","AQS",490353006,1,5.3,"ug/m3 LC",22,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"211","08/11/2017","AQS",490353006,1,5,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"212","08/12/2017","AQS",490353006,1,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"213","08/13/2017","AQS",490353006,1,4.2,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"214","08/14/2017","AQS",490353006,1,8.6,"ug/m3 LC",36,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"215","08/15/2017","AQS",490353006,1,6.3,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"216","08/16/2017","AQS",490353006,1,7.4,"ug/m3 LC",31,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"217","08/17/2017","AQS",490353006,1,8.4,"ug/m3 LC",35,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"218","08/18/2017","AQS",490353006,1,7.9,"ug/m3 LC",33,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"219","08/19/2017","AQS",490353006,1,6.3,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"220","08/20/2017","AQS",490353006,1,5.5,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"221","08/21/2017","AQS",490353006,1,5.4,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"222","08/22/2017","AQS",490353006,1,8.2,"ug/m3 LC",34,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"223","08/23/2017","AQS",490353006,1,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"224","08/24/2017","AQS",490353006,1,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"225","08/25/2017","AQS",490353006,1,6.7,"ug/m3 LC",28,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"226","08/26/2017","AQS",490353006,1,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"227","08/27/2017","AQS",490353006,1,8.3,"ug/m3 LC",35,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"228","08/28/2017","AQS",490353006,1,10.5,"ug/m3 LC",44,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"229","08/29/2017","AQS",490353006,1,13.4,"ug/m3 LC",54,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"230","08/30/2017","AQS",490353006,1,9.4,"ug/m3 LC",39,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"231","08/31/2017","AQS",490353006,1,7.4,"ug/m3 LC",31,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"232","09/01/2017","AQS",490353006,1,12.4,"ug/m3 LC",52,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"233","09/02/2017","AQS",490353006,1,15.1,"ug/m3 LC",57,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"234","09/03/2017","AQS",490353006,1,13,"ug/m3 LC",53,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"235","09/04/2017","AQS",490353006,1,11.6,"ug/m3 LC",48,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"236","09/05/2017","AQS",490353006,1,30,"ug/m3 LC",89,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"237","09/06/2017","AQS",490353006,1,35.5,"ug/m3 LC",101,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"238","09/07/2017","AQS",490353006,1,22.2,"ug/m3 LC",72,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"239","09/08/2017","AQS",490353006,1,10.1,"ug/m3 LC",42,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"240","09/09/2017","AQS",490353006,1,7.7,"ug/m3 LC",32,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"241","09/10/2017","AQS",490353006,1,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"242","09/11/2017","AQS",490353006,1,6.8,"ug/m3 LC",28,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"243","09/12/2017","AQS",490353006,1,6.7,"ug/m3 LC",28,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"244","09/13/2017","AQS",490353006,1,5.8,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"245","09/14/2017","AQS",490353006,1,2,"ug/m3 LC",8,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"246","09/15/2017","AQS",490353006,1,9.9,"ug/m3 LC",41,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"247","09/16/2017","AQS",490353006,1,14.8,"ug/m3 LC",57,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"248","09/17/2017","AQS",490353006,1,10.9,"ug/m3 LC",45,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"249","09/18/2017","AQS",490353006,1,5.9,"ug/m3 LC",25,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
